Device Information:
Name:,WEATHER - 2168730
Model:,5500L
Serial:,2168730
Firmware:,1.36
Profile Version:,0.06
Hardware Version:,Rev 11A
LiNK Version:,1.04.03

Time,Temp,Wet Bulb Temp.,Rel. Hum.,Baro.,Altitude,Station P.,Wind Speed,Heat Index,Dew Point,Dens. Alt.,Crosswind,Headwind,Mag. Dir.,True Dir.,Wind Chill,
yyyy-MM-dd hh:mm:ss,Celsius,Celsius,%,mb,Meters,mb,m/s,Celsius,Celsius,Meters,m/s,m/s,Degrees,Degrees,Celsius,
2021-07-08 11:32:40,31.5,15.1,17.4,879.7,1174,879.8,0.8,28.8,3.8,2037,0.2,0.8,343,344,31.4
2021-07-08 11:32:42,31.5,15.1,17.4,879.0,1180,879.1,0.9,28.9,3.9,2046,0.3,0.9,339,339,31.5
2021-07-08 11:32:44,31.6,15.2,17.4,879.0,1181,879.1,0.7,29.0,3.9,2050,0.2,0.7,341,341,31.6
2021-07-08 11:32:46,31.7,15.2,17.3,878.7,1184,878.7,0.6,29.1,4.0,2059,0.2,0.5,340,341,31.7
2021-07-08 11:32:48,31.9,15.3,17.4,878.7,1184,878.6,0.4,29.2,4.1,2064,0.1,0.4,346,346,31.8
2021-07-08 11:32:50,31.8,15.4,17.6,878.7,1182,878.8,0.6,29.3,4.3,2063,0.2,0.5,334,335,31.8
2021-07-08 11:32:52,31.7,15.3,17.6,878.9,1182,878.9,0.6,29.2,4.2,2057,0.2,0.6,343,344,31.7
2021-07-08 11:32:54,31.6,15.2,17.6,879.0,1181,879.0,0.5,29.1,4.1,2054,0.1,0.5,334,334,31.6
2021-07-08 11:32:56,31.5,15.1,17.6,878.9,1182,878.9,0.6,28.9,4.0,2049,0.0,0.6,7,8,31.4
2021-07-08 11:32:58,31.3,15.0,17.6,879.0,1181,879.0,0.6,28.7,3.8,2041,0.2,0.6,24,25,31.2
2021-07-08 11:33:00,31.3,15.0,17.5,879.0,1180,879.1,0.5,28.6,3.7,2038,0.1,0.4,6,7,31.2
2021-07-08 11:33:02,31.3,15.0,17.5,879.0,1181,879.0,0.0,28.8,3.8,2042,0.0,0.0,336,337,31.3
2021-07-08 11:33:04,31.3,15.1,17.8,878.9,1182,878.9,0.4,28.8,4.0,2044,0.1,0.4,342,343,31.3
2021-07-08 11:33:06,31.4,15.3,18.1,878.9,1182,878.9,0.0,28.8,4.3,2046,0.0,0.0,341,341,31.3
2021-07-08 11:33:08,31.4,15.4,18.6,878.9,1182,878.9,0.0,29.0,4.7,2051,0.0,0.0,335,335,31.4
2021-07-08 11:33:10,31.4,15.5,18.9,878.9,1182,878.9,0.4,29.0,5.0,2050,0.2,0.4,328,328,31.4
2021-07-08 11:33:12,31.5,15.6,19.1,878.9,1182,878.9,0.5,29.1,5.2,2053,0.3,0.4,328,328,31.5
2021-07-08 11:33:14,31.7,15.7,19.1,879.0,1182,879.0,0.5,29.2,5.3,2057,0.3,0.5,330,331,31.6
2021-07-08 11:33:16,31.8,15.7,18.8,879.0,1182,879.0,0.0,29.5,5.2,2062,0.0,0.0,328,329,31.8
2021-07-08 11:33:18,31.9,15.7,18.5,879.0,1182,879.0,0.0,29.6,5.0,2063,0.0,0.0,343,343,31.9
2021-07-08 11:33:20,32.0,15.7,18.2,879.0,1182,879.0,0.6,29.6,4.9,2067,0.1,0.6,344,345,32.0
2021-07-08 11:33:22,32.1,15.6,17.8,879.0,1182,879.0,0.9,29.7,4.7,2071,0.3,0.9,342,343,32.1
2021-07-08 11:33:24,32.2,15.6,17.4,879.0,1181,879.1,1.1,29.6,4.4,2069,0.3,1.0,342,343,32.1
2021-07-08 11:33:26,32.0,15.3,16.9,878.9,1182,878.9,1.0,29.4,3.9,2067,0.3,1.0,342,342,32.0
2021-07-08 11:33:28,31.9,15.2,16.6,878.5,1184,878.6,1.0,29.1,3.5,2064,0.3,1.0,342,342,31.8
2021-07-08 12:11:44,32.7,14.3,11.9,879.0,1181,879.1,1.0,29.6,-0.4,2078,0.4,1.0,18,19,32.7
2021-07-08 12:11:46,33.1,14.5,12.0,878.7,1184,878.7,0.9,29.9,-0.1,2095,0.2,0.9,11,12,33.0
2021-07-08 12:11:48,33.4,14.7,12.1,878.5,1186,878.6,1.1,30.3,0.3,2107,0.1,1.1,356,357,33.4
2021-07-08 12:11:50,33.5,14.8,12.2,878.7,1184,878.6,1.1,30.4,0.4,2111,0.2,1.1,343,343,33.5
2021-07-08 12:11:52,33.5,14.8,12.3,878.5,1186,878.6,0.7,30.4,0.6,2110,0.2,0.7,345,346,33.5
2021-07-08 12:11:54,33.4,14.8,12.4,878.7,1184,878.7,0.6,30.3,0.7,2107,0.1,0.6,3,3,33.4
2021-07-08 12:11:56,33.3,14.8,12.6,878.7,1184,878.7,0.4,30.2,0.7,2103,0.1,0.4,14,15,33.2
2021-07-08 12:11:58,33.3,14.9,12.8,878.5,1186,878.5,0.4,30.3,1.0,2107,0.0,0.4,2,2,33.3
2021-07-08 12:12:00,33.4,15.0,13.1,878.7,1184,878.7,0.6,30.3,1.4,2107,0.0,0.6,8,8,33.3
2021-07-08 12:12:02,33.5,15.2,13.4,878.5,1184,878.6,0.6,30.5,1.8,2111,0.1,0.6,4,4,33.4
2021-07-08 12:12:04,33.6,15.3,13.7,878.7,1184,878.7,0.6,30.7,2.1,2117,0.1,0.6,15,16,33.6
